IMU:					0.9373417948444833 [0.9799713876967096, 0.9773755656108597, 0.9454828660436138, 0.9527896995708155, 0.995702005730659, 0.9267935578330894, 0.7701492537313432, 0.9081163859111792, 0.9796954314720813]
Left IMU:   			0.729185589883971 [0.7610872675250357, 0.717948717948718, 0.8551401869158879, 0.7753934191702432, 0.7664756446991404, 0.6749633967789166, 0.5029850746268657, 0.7963246554364471, 0.7123519458544839]
Right IMU:   			0.6436559353164142 [0.6452074391988555, 0.7300150829562594, 0.6728971962616822, 0.6251788268955651, 0.6318051575931232, 0.5915080527086384, 0.5223880597014925, 0.6294027565084227, 0.7445008460236887]
Microphone: 			0.4368844936906638 [0.48497854077253216, 0.49019607843137253, 0.5607476635514018, 0.36337625178826893, 0.49283667621776506, 0.3762811127379209, 0.4791044776119403, 0.39509954058192953, 0.2893401015228426]
IMU & Microphone 		0.8854025005813533 [0.9256080114449213, 0.9547511312217195, 0.9345794392523364, 0.9055793991416309, 0.9412607449856734, 0.8843338213762811, 0.7701492537313432, 0.8621745788667687, 0.7901861252115059]
Left IMU & Microphone 	0.705973286387095 [0.771101573676681, 0.698340874811463, 0.8520249221183801, 0.7110157367668097, 0.7320916905444126, 0.6822840409956076, 0.6179104477611941, 0.664624808575804, 0.6243654822335025]
Right IMU & Microphone 	0.7480425028681327 [0.8125894134477826, 0.8371040723981901, 0.8457943925233645, 0.7124463519313304, 0.7951289398280802, 0.6808199121522694, 0.6835820895522388, 0.7473200612557427, 0.6175972927241963]

accuracy:   0.9665223665223664 [0.9948051948051948, 0.9805194805194806, 0.8727272727272727, 0.9662337662337662, 0.9831168831168832, 0.987012987012987, 0.961038961038961, 0.987012987012987, 0.9662337662337662]
